date,proposed_nav,proposed_cash,proposed_holdings,warning_reasons,warning_today,cumulative_warnings,rolled_back,rejected_fills,disqualified,active_caps,passive_caps,overdue_caps,settled_nav,settled_cash,settled_holdings,stale_count,active_share_status,submission_status
2026-08-07,990450674.800606,103555174.80060601,20,,False,0,False,0,False,,,,990450674.800606,103555174.80060601,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-10,1009318674.800606,103555174.80060601,20,,False,0,False,0,False,,,,1009318674.800606,103555174.80060601,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-11,1001634424.800606,103555174.80060601,20,,False,0,False,0,False,,,,1001634424.800606,103555174.80060601,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-12,1013783236.8671006,78263236.86710055,22,,False,0,False,0,False,,,,1013783236.8671006,78263236.86710055,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-13,1015586331.8671006,78263236.86710055,22,,False,0,False,0,False,,,,1015586331.8671006,78263236.86710055,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-14,1021601514.3671006,78263236.86710055,22,,False,0,False,0,False,,,,1021601514.3671006,78263236.86710055,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-17,1029355931.8492987,163149291.84929866,20,,False,0,False,0,False,,,,1029355931.8492987,163149291.84929866,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-18,1029190880.4781542,106747315.47815424,21,,False,0,False,0,False,,,,1029190880.4781542,106747315.47815424,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-19,1024933685.693537,146033535.69353697,20,,False,0,False,0,False,,,,1024933685.693537,146033535.69353697,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-20,1026555894.422375,108172634.42237501,26,,False,0,False,0,False,,,,1026555894.422375,108172634.42237501,26,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-21,1023284023.4788151,191722803.47881508,24,,False,0,False,0,False,,,,1023284023.4788151,191722803.47881508,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-24,1017809230.3882596,98828517.8882596,24,,False,0,False,0,False,,,,1017809230.3882596,98828517.8882596,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-25,1039447615.4533222,180373705.45332217,22,,False,0,False,0,False,,,,1039447615.4533222,180373705.45332217,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-26,1077528844.5923648,100080024.59236476,22,,False,0,False,0,False,,,,1077528844.5923648,100080024.59236476,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-27,1093824483.0291107,169029025.5291107,20,,False,0,False,0,False,,,,1093824483.0291107,169029025.5291107,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-28,1089505017.2648132,115719654.7648132,22,,False,0,False,0,False,,,,1089505017.2648132,115719654.7648132,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-08-31,1079744799.1811655,220762941.68116537,20,,False,0,False,0,False,,,,1079744799.1811655,220762941.68116537,20,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-01,1084844009.0118792,103871881.51187927,24,,False,0,False,0,False,,,,1084844009.0118792,103871881.51187927,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-02,1076982391.5476298,194916382.37862983,22,,False,0,False,0,False,,,,1076982391.5476298,194916382.37862983,22,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-03,1033583490.5623833,109892769.88488325,24,,False,0,False,0,False,,,,1033583490.5623833,109892769.88488325,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-04,1060513071.1047109,210861192.2662109,21,,False,0,False,0,False,,,,1060513071.1047109,210861192.2662109,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-07,1048947697.5836666,102922928.46266656,24,,False,0,False,0,False,,,,1048947697.5836666,102922928.46266656,24,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-08,1039818687.4953678,210912292.8093678,21,,False,0,False,0,False,,,,1039818687.4953678,210912292.8093678,21,0,UNKNOWN,BLOCK_SUBMISSION
2026-09-09,1045408614.1416663,103396507.1397663,24,,False,0,False,0,False,,,,1045408614.1416663,103396507.1397663,24,0,UNKNOWN,BLOCK_SUBMISSION
